OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalAmount,OrderStatus,Company
O2121,C082,P084,2025-01-12 18:27:25,6,2235.8999999999996,Completed,Mckay Group
O2122,C115,P014,2025-01-13 08:08:24,6,1022.76,Pending,Dennis Group
O2122,C095,P049,2025-01-13 08:08:24,10,3421.3,Pending,Dennis Group
O2123,C095,P005,2025-01-12 01:23:38,2,777.04,Pending,Monroe-Lopez
O2123,C013,P001,2025-01-12 01:23:38,10,2748.8,Pending,Monroe-Lopez
O2123,C110,P043,2025-01-12 01:23:38,8,3373.2,Pending,Monroe-Lopez
O2123,C054,P045,2025-01-12 01:23:38,4,128.52,Pending,Monroe-Lopez
O2124,C167,P063,2025-01-04 13:47:22,3,687.75,Completed,Daniels LLC
O2125,C170,P003,2025-01-02 05:22:58,7,1535.6599999999999,Completed,Christian PLC
O2125,C185,P083,2025-01-02 05:22:58,2,586.94,Completed,Christian PLC
O2125,C179,P000,2025-01-02 05:22:58,7,1258.39,Completed,Christian PLC
O2126,C177,P027,2025-01-01 23:07:27,6,1378.26,Completed,"Henry, Wilson and Green"
O2127,C077,P079,2025-01-13 22:57:23,1,455.49,Completed,Williams-Munoz
O2127,C135,P017,2025-01-13 22:57:23,7,1817.6200000000001,Completed,Williams-Munoz
O2128,C127,P087,2025-01-08 20:55:06,10,1719.1,Pending,"Stevens, Johnson and Stevens"
O2129,C130,P053,2025-01-02 17:55:21,9,2744.5499999999997,Canceled,Mason Group
O2130,C009,P095,2025-01-07 07:26:36,10,2282.0,Pending,Reilly LLC
O2130,C090,P087,2025-01-07 07:26:36,2,343.82,Pending,Reilly LLC
O2130,C068,P034,2025-01-07 07:26:36,4,1000.88,Pending,Reilly LLC
O2130,C095,P070,2025-01-07 07:26:36,1,174.91,Pending,Reilly LLC
O2131,C138,P007,2025-01-05 06:24:28,6,1941.72,Pending,
O2131,C103,P045,2025-01-05 06:24:28,2,64.26,Pending,
O2131,C020,P027,2025-01-05 06:24:28,1,229.71,Pending,
O2131,C107,P004,2025-01-05 06:24:28,2,582.6,Pending,
O2132,C177,P046,2025-01-04 09:54:24,4,408.92,Pending,"Evans, Thomas and Mitchell"
O2132,C121,P021,2025-01-04 09:54:24,6,2124.8999999999996,Pending,"Evans, Thomas and Mitchell"
O2133,C147,P096,2025-01-13 11:58:15,10,4161.2,Completed,Gonzales Inc
O2133,C054,P021,2025-01-13 11:58:15,7,2479.0499999999997,Completed,Gonzales Inc
O2133,C107,P016,2025-01-13 11:58:15,9,3875.67,Completed,Gonzales Inc
O2133,C042,P031,2025-01-13 11:58:15,7,2233.28,Completed,Gonzales Inc
O2134,C053,P078,2025-01-01 08:34:40,8,3256.64,Completed,Wilson-Watson
O2134,C104,P080,2025-01-01 08:34:40,1,10.69,Completed,Wilson-Watson
O2135,C194,P059,2025-01-07 09:33:16,10,2211.2,Pending,"Lawrence, Garcia and Morgan"
O2135,C138,P025,2025-01-07 09:33:16,1,308.29,Pending,"Lawrence, Garcia and Morgan"
O2136,C180,P083,2025-01-01 17:30:19,7,2054.29,Completed,Vaughn PLC
O2136,C171,P058,2025-01-01 17:30:19,9,1741.14,Completed,Vaughn PLC
O2136,C043,P028,2025-01-01 17:30:19,7,521.5,Completed,Vaughn PLC
O2136,C091,P067,2025-01-01 17:30:19,6,2646.8999999999996,Completed,Vaughn PLC
O2137,C039,P051,2025-01-07 01:09:10,4,357.04,Pending,Johnson Group
O2137,C032,P022,2025-01-07 01:09:10,7,3252.06,Pending,Johnson Group
O2137,C146,P091,2025-01-07 01:09:10,10,1727.4,Pending,Johnson Group
O2138,C178,P089,2025-01-10 09:00:48,4,673.6,Completed,Wiggins-Perkins
O2138,C186,P000,2025-01-10 09:00:48,2,359.54,Completed,Wiggins-Perkins
O2139,C112,P067,2025-01-08 00:43:57,10,4411.5,Canceled,Colon-Allen
O2139,C126,P075,2025-01-08 00:43:57,9,3254.85,Canceled,Colon-Allen
O2139,C169,P037,2025-01-08 00:43:57,1,483.47,Canceled,Colon-Allen
O2140,C028,P037,2025-01-08 00:14:41,5,2417.3500000000004,Canceled,"Brown, Schroeder and Clements"
O2141,C082,P068,2025-01-09 22:01:36,3,121.14000000000001,Completed,Pena-Liu
O2142,C002,P090,2025-01-01 13:03:12,7,2975.49,Pending,
O2142,C023,P026,2025-01-01 13:03:12,3,1343.3700000000001,Pending,
O2142,C195,P081,2025-01-01 13:03:12,7,1195.67,Pending,
O2143,C052,P035,2025-01-03 13:04:00,10,135.6,Canceled,"Cook, Page and Patton"
O2143,C148,P090,2025-01-03 13:04:00,2,850.14,Canceled,"Cook, Page and Patton"
O2144,C081,P053,2025-01-07 22:15:38,7,2134.65,Canceled,Ortega Group
O2144,C038,P053,2025-01-07 22:15:38,8,2439.6,Canceled,Ortega Group
O2144,C091,P030,2025-01-07 22:15:38,3,476.31000000000006,Canceled,Ortega Group
O2145,C054,P070,2025-01-04 07:08:13,3,524.73,Pending,Mcmillan and Sons
O2145,C089,P032,2025-01-04 07:08:13,3,686.64,Pending,Mcmillan and Sons
O2145,C179,P080,2025-01-04 07:08:13,4,42.76,Pending,Mcmillan and Sons
O2146,C128,P087,2025-01-13 15:10:56,4,687.64,Canceled,
O2146,C160,P017,2025-01-13 15:10:56,2,519.32,Canceled,
O2146,C039,P070,2025-01-13 15:10:56,8,1399.28,Canceled,
O2147,C006,P002,2025-01-06 05:12:30,2,747.64,Canceled,Collins PLC
O2147,C019,P076,2025-01-06 05:12:30,8,3006.32,Canceled,Collins PLC
O2147,C092,P001,2025-01-06 05:12:30,10,2748.8,Canceled,Collins PLC
O2148,C024,P064,2025-01-11 02:46:35,7,2008.02,Pending,"Vasquez, Chase and Osborn"
O2148,C120,P009,2025-01-11 02:46:35,2,450.58,Pending,"Vasquez, Chase and Osborn"
O2149,C153,P033,2025-01-13 22:10:55,4,565.88,Canceled,Larson LLC
O2149,C013,P002,2025-01-13 22:10:55,7,2616.74,Canceled,Larson LLC
O2149,C017,P071,2025-01-13 22:10:55,8,2508.56,Canceled,Larson LLC
O2150,C044,P055,2025-01-12 21:17:49,6,1382.4,Pending,
O2150,C188,P011,2025-01-12 21:17:49,10,509.0,Pending,
O2150,C166,P008,2025-01-12 21:17:49,2,257.76,Pending,
O2150,C127,P044,2025-01-12 21:17:49,6,595.62,Pending,
O2151,C055,P097,2025-01-03 08:59:01,6,1122.72,Canceled,Gonzalez and Sons
O2152,C091,P066,2025-01-09 23:48:22,8,3714.88,Completed,Smith-Chaney
O2153,C087,P087,2025-01-04 15:07:28,5,859.55,Canceled,Ryan LLC
O2154,C136,P044,2025-01-03 19:02:32,1,99.27,Canceled,"Bryant, Vazquez and Taylor"
O2154,C179,P002,2025-01-03 19:02:32,8,2990.56,Canceled,"Bryant, Vazquez and Taylor"
O2155,C171,P034,2025-01-07 13:07:50,1,250.22,Canceled,Kennedy and Sons
O2156,C172,P034,2025-01-07 16:37:46,10,2502.2,Completed,Castro Ltd
O2156,C176,P031,2025-01-07 16:37:46,7,2233.28,Completed,Castro Ltd
O2156,C092,P019,2025-01-07 16:37:46,5,709.25,Completed,Castro Ltd
O2156,C085,P052,2025-01-07 16:37:46,6,1030.5,Completed,Castro Ltd
O2157,C124,P092,2025-01-05 05:32:52,5,2346.65,Canceled,Carter-Nguyen
O2157,C069,P089,2025-01-05 05:32:52,10,1684.0,Canceled,Carter-Nguyen
O2157,C021,P011,2025-01-05 05:32:52,2,101.8,Canceled,Carter-Nguyen
O2157,C020,P061,2025-01-05 05:32:52,7,2520.77,Canceled,Carter-Nguyen
O2158,C188,P083,2025-01-07 03:06:33,4,1173.88,Completed,Sandoval PLC
O2158,C032,P020,2025-01-07 03:06:33,3,550.4399999999999,Completed,Sandoval PLC
O2159,C109,P060,2025-01-04 06:44:34,5,608.1,Pending,Collins PLC
O2159,C076,P091,2025-01-04 06:44:34,6,1036.44,Pending,Collins PLC
O2160,C183,P045,2025-01-06 21:36:36,10,321.3,Pending,"Grant, Cooper and Mathews"
O2161,C060,P065,2025-01-02 20:08:01,7,577.36,Canceled,
O2161,C125,P054,2025-01-02 20:08:01,10,2520.8,Canceled,
O2161,C154,P030,2025-01-02 20:08:01,8,1270.16,Canceled,
O2162,C178,P093,2025-01-11 08:13:10,8,2933.28,Pending,Griffin-Holmes
O2162,C050,P017,2025-01-11 08:13:10,5,1298.3000000000002,Pending,Griffin-Holmes
O2163,C113,P048,2025-01-01 07:11:04,3,1016.94,Pending,Perez-Gould
O2163,C082,P054,2025-01-01 07:11:04,8,2016.64,Pending,Perez-Gould
O2163,C024,P085,2025-01-01 07:11:04,7,213.99,Pending,Perez-Gould
O2163,C013,P098,2025-01-01 07:11:04,5,2206.95,Pending,Perez-Gould
O2164,C098,P015,2025-01-05 17:31:35,8,3051.76,Completed,Taylor LLC
O2164,C111,P084,2025-01-05 17:31:35,3,1117.9499999999998,Completed,Taylor LLC
O2164,C190,P012,2025-01-05 17:31:35,2,607.56,Completed,Taylor LLC
O2164,C183,P003,2025-01-05 17:31:35,6,1316.28,Completed,Taylor LLC
O2165,C068,P009,2025-01-01 10:34:26,3,675.87,Canceled,Jackson PLC
O2165,C010,P071,2025-01-01 10:34:26,1,313.57,Canceled,Jackson PLC
O2165,C051,P014,2025-01-01 10:34:26,1,170.46,Canceled,Jackson PLC
O2166,C157,P050,2025-01-13 19:31:27,9,312.39,Pending,Morton-Turner
O2166,C180,P078,2025-01-13 19:31:27,1,407.08,Pending,Morton-Turner
O2167,C150,P025,2025-01-06 15:25:32,2,616.58,Pending,"Small, Butler and Sampson"
O2168,C179,P083,2025-01-05 10:45:28,9,2641.2300000000005,Pending,"Santos, Martin and Scott"
O2169,C045,P078,2025-01-03 02:25:37,8,3256.64,Pending,"Torres, Cole and Shea"
O2169,C097,P024,2025-01-03 02:25:37,3,1409.67,Pending,"Torres, Cole and Shea"
O2169,C006,P013,2025-01-03 02:25:37,7,1385.93,Pending,"Torres, Cole and Shea"
O2170,C153,P062,2025-01-08 04:39:29,10,665.9000000000001,Pending,Johnson LLC
O2170,C055,P018,2025-01-08 04:39:29,7,2195.83,Pending,Johnson LLC
O2170,C166,P003,2025-01-08 04:39:29,5,1096.9,Pending,Johnson LLC
O2170,C112,P034,2025-01-08 04:39:29,10,2502.2,Pending,Johnson LLC
O2171,C038,P096,2025-01-06 05:19:32,8,3328.96,Completed,"Moore, Barrera and Bryant"
O2171,C082,P076,2025-01-06 05:19:32,3,1127.3700000000001,Completed,"Moore, Barrera and Bryant"
O2172,C177,P031,2025-01-05 21:24:12,10,3190.4,Pending,Gay Ltd
O2173,C123,P042,2025-01-09 07:59:31,4,1906.64,Completed,Neal-Hampton
O2173,C123,P083,2025-01-09 07:59:31,9,2641.2300000000005,Completed,Neal-Hampton
O2173,C168,P066,2025-01-09 07:59:31,1,464.36,Completed,Neal-Hampton
O2173,C065,P090,2025-01-09 07:59:31,1,425.07,Completed,Neal-Hampton
O2174,C195,P035,2025-01-06 04:31:34,8,108.48,Pending,"Taylor, Thomas and Mccormick"
O2174,C118,P010,2025-01-06 04:31:34,7,193.76,Pending,"Taylor, Thomas and Mccormick"
O2174,C078,P081,2025-01-06 04:31:34,2,341.62,Pending,"Taylor, Thomas and Mccormick"
O2175,C182,P051,2025-01-09 09:31:57,7,624.82,Canceled,Adams Inc
O2175,C066,P083,2025-01-09 09:31:57,10,2934.7000000000003,Canceled,Adams Inc
O2175,C028,P029,2025-01-09 09:31:57,7,3087.56,Canceled,Adams Inc
O2175,C015,P047,2025-01-09 09:31:57,6,922.26,Canceled,Adams Inc
O2176,C048,P009,2025-01-13 15:46:15,4,901.16,Completed,Smith-Murphy
O2176,C055,P028,2025-01-13 15:46:15,7,521.5,Completed,Smith-Murphy
O2177,C020,P059,2025-01-11 17:44:36,5,1105.6,Canceled,"Gonzales, Walker and Hall"
O2178,C063,P016,2025-01-01 17:42:13,9,3875.67,Canceled,Bryan LLC
O2178,C079,P069,2025-01-01 17:42:13,4,555.2,Canceled,Bryan LLC
O2178,C182,P055,2025-01-01 17:42:13,5,1152.0,Canceled,Bryan LLC
O2179,C152,P010,2025-01-05 08:10:49,3,83.03999999999999,Canceled,Richardson-Smith
O2180,C077,P052,2025-01-07 13:32:39,4,687.0,Completed,"Richards, Tyler and Nixon"
O2180,C099,P055,2025-01-07 13:32:39,2,460.8,Completed,"Richards, Tyler and Nixon"
O2180,C178,P048,2025-01-07 13:32:39,9,3050.82,Completed,"Richards, Tyler and Nixon"
O2180,C030,P087,2025-01-07 13:32:39,9,1547.19,Completed,"Richards, Tyler and Nixon"
O2181,C098,P011,2025-01-08 09:30:38,1,50.9,Pending,Barry Ltd
O2182,C028,P062,2025-01-08 02:31:37,5,332.95000000000005,Completed,Suarez LLC
O2183,C197,P038,2025-01-03 19:46:09,9,4004.1,Completed,"Adams, Lee and Mcneil"
O2183,C183,P067,2025-01-03 19:46:09,4,1764.6,Completed,"Adams, Lee and Mcneil"
O2184,C024,P060,2025-01-05 21:31:05,7,851.34,Pending,
O2184,C082,P044,2025-01-05 21:31:05,8,794.16,Pending,
O2185,C157,P016,2025-01-09 15:36:53,7,3014.41,Completed,Miller Inc
O2185,C123,P044,2025-01-09 15:36:53,8,794.16,Completed,Miller Inc
O2185,C014,P007,2025-01-09 15:36:53,3,970.86,Completed,Miller Inc
O2185,C085,P085,2025-01-09 15:36:53,3,91.71000000000001,Completed,Miller Inc
O2186,C162,P089,2025-01-14 01:07:33,9,1515.6000000000001,Pending,"Kemp, Pena and Owens"
O2186,C079,P029,2025-01-14 01:07:33,2,882.16,Pending,"Kemp, Pena and Owens"
O2187,C142,P015,2025-01-12 23:32:53,5,1907.3500000000001,Pending,
O2187,C052,P039,2025-01-12 23:32:53,8,3077.04,Pending,
O2187,C183,P081,2025-01-12 23:32:53,4,683.24,Pending,
O2188,C156,P073,2025-01-01 22:54:57,8,2884.64,Canceled,"Hernandez, Strickland and Cortez"
O2188,C096,P096,2025-01-01 22:54:57,9,3745.08,Canceled,"Hernandez, Strickland and Cortez"
O2188,C048,P042,2025-01-01 22:54:57,6,2859.96,Canceled,"Hernandez, Strickland and Cortez"
O2188,C136,P003,2025-01-01 22:54:57,9,1974.42,Canceled,"Hernandez, Strickland and Cortez"
O2189,C034,P062,2025-01-06 10:40:44,6,399.54,Completed,Cabrera and Sons
O2189,C106,P011,2025-01-06 10:40:44,1,50.9,Completed,Cabrera and Sons
O2189,C026,P016,2025-01-06 10:40:44,6,2583.7799999999997,Completed,Cabrera and Sons
O2190,C166,P050,2025-01-03 13:38:59,8,277.68,Pending,Landry-Hurst
O2190,C097,P028,2025-01-03 13:38:59,3,223.5,Pending,Landry-Hurst
O2191,C040,P090,2025-01-10 21:29:47,6,2550.42,Completed,Lester PLC
O2192,C138,P079,2025-01-06 08:00:33,7,3188.4300000000003,Canceled,Alexander-Brown
O2193,C013,P078,2025-01-08 08:07:30,3,1221.24,Canceled,"Rhodes, Weaver and Cobb"
O2193,C028,P054,2025-01-08 08:07:30,1,252.08,Canceled,"Rhodes, Weaver and Cobb"
O2193,C040,P058,2025-01-08 08:07:30,4,773.84,Canceled,"Rhodes, Weaver and Cobb"
O2194,C026,P014,2025-01-12 13:40:42,7,1193.22,Canceled,
O2194,C024,P071,2025-01-12 13:40:42,4,1254.28,Canceled,
O2194,C139,P032,2025-01-12 13:40:42,9,2059.92,Canceled,
O2194,C109,P062,2025-01-12 13:40:42,3,199.77,Canceled,
O2195,C003,P000,2025-01-02 08:47:36,1,179.77,Pending,Douglas and Sons
O2195,C070,P052,2025-01-02 08:47:36,6,1030.5,Pending,Douglas and Sons
O2195,C130,P068,2025-01-02 08:47:36,6,242.28000000000003,Pending,Douglas and Sons
O2195,C155,P007,2025-01-02 08:47:36,9,2912.58,Pending,Douglas and Sons
O2196,C024,P020,2025-01-07 07:06:58,3,550.4399999999999,Pending,Rodriguez Ltd
O2196,C090,P070,2025-01-07 07:06:58,2,349.82,Pending,Rodriguez Ltd
O2196,C150,P078,2025-01-07 07:06:58,4,1628.32,Pending,Rodriguez Ltd
O2197,C044,P099,2025-01-12 16:45:55,8,875.76,Pending,"Thomas, Martinez and Graves"
O2197,C068,P036,2025-01-12 16:45:55,9,3021.12,Pending,"Thomas, Martinez and Graves"
O2197,C027,P048,2025-01-12 16:45:55,1,338.98,Pending,"Thomas, Martinez and Graves"
O2198,C026,P064,2025-01-12 02:42:42,6,1721.16,Completed,Myers-Martinez
O2198,C112,P025,2025-01-12 02:42:42,1,308.29,Completed,Myers-Martinez
O2198,C014,P092,2025-01-12 02:42:42,7,3285.31,Completed,Myers-Martinez
O2199,C082,P044,2025-01-05 17:04:09,5,496.34999999999997,Completed,"Henderson, Roberts and Johnson"
O2199,C113,P053,2025-01-05 17:04:09,3,914.8499999999999,Completed,"Henderson, Roberts and Johnson"
O2199,C153,P082,2025-01-05 17:04:09,4,303.68,Completed,"Henderson, Roberts and Johnson"
O2200,C092,P080,2025-01-08 23:15:18,1,10.69,Pending,"Strickland, Phillips and Hernandez"
O2200,C096,P053,2025-01-08 23:15:18,8,2439.6,Pending,"Strickland, Phillips and Hernandez"
O2200,C188,P012,2025-01-08 23:15:18,6,1822.6799999999998,Pending,"Strickland, Phillips and Hernandez"
O2201,C152,P036,2025-01-09 17:35:10,10,3356.8,Pending,
O2202,C064,P001,2025-01-08 20:37:16,2,549.76,Canceled,"Zuniga, Hill and Arnold"
O2203,C102,P009,2025-01-03 11:39:40,2,450.58,Pending,Fowler LLC
O2203,C176,P029,2025-01-03 11:39:40,7,3087.56,Pending,Fowler LLC
O2204,C009,P037,2025-01-05 21:33:19,3,1450.41,Pending,Day-Fritz
O2204,C041,P063,2025-01-05 21:33:19,6,1375.5,Pending,Day-Fritz
O2204,C011,P062,2025-01-05 21:33:19,10,665.9000000000001,Pending,Day-Fritz
O2204,C160,P079,2025-01-05 21:33:19,10,4554.9,Pending,Day-Fritz
O2205,C064,P084,2025-01-10 07:50:49,10,3726.5,Canceled,"Marshall, Burke and Hahn"
O2205,C100,P097,2025-01-10 07:50:49,1,187.12,Canceled,"Marshall, Burke and Hahn"
O2206,C064,P085,2025-01-04 11:07:25,1,30.57,Completed,Sullivan-Morales
O2206,C003,P067,2025-01-04 11:07:25,3,1323.4499999999998,Completed,Sullivan-Morales
O2206,C179,P017,2025-01-04 11:07:25,3,778.98,Completed,Sullivan-Morales
O2206,C170,P057,2025-01-04 11:07:25,3,1037.04,Completed,Sullivan-Morales
O2207,C001,P046,2025-01-02 21:07:30,6,613.38,Canceled,Baker PLC
O2207,C080,P060,2025-01-02 21:07:30,6,729.72,Canceled,Baker PLC
O2207,C110,P009,2025-01-02 21:07:30,1,225.29,Canceled,Baker PLC
O2207,C048,P025,2025-01-02 21:07:30,4,1233.16,Canceled,Baker PLC
O2208,C117,P041,2025-01-11 20:24:25,8,3864.16,Canceled,
O2208,C066,P006,2025-01-11 20:24:25,6,2140.7400000000002,Canceled,
O2208,C029,P052,2025-01-11 20:24:25,7,1202.25,Canceled,
O2209,C135,P075,2025-01-04 22:25:23,8,2893.2,Pending,Lawson Ltd
O2209,C128,P064,2025-01-04 22:25:23,7,2008.02,Pending,Lawson Ltd
O2210,C020,P046,2025-01-07 15:34:50,6,613.38,Completed,"Ramsey, Hurley and Anderson"
O2210,C182,P070,2025-01-07 15:34:50,8,1399.28,Completed,"Ramsey, Hurley and Anderson"
O2210,C081,P069,2025-01-07 15:34:50,4,555.2,Completed,"Ramsey, Hurley and Anderson"
O2211,C153,P032,2025-01-10 23:24:55,6,1373.28,Completed,James PLC
O2211,C137,P060,2025-01-10 23:24:55,10,1216.2,Completed,James PLC
O2212,C046,P055,2025-01-06 07:48:46,8,1843.2,Canceled,Carpenter and Sons
O2212,C124,P057,2025-01-06 07:48:46,1,345.68,Canceled,Carpenter and Sons
O2213,C016,P092,2025-01-09 05:25:42,8,3754.64,Pending,Alvarez Group
O2213,C098,P073,2025-01-09 05:25:42,3,1081.74,Pending,Alvarez Group
O2213,C060,P036,2025-01-09 05:25:42,4,1342.72,Pending,Alvarez Group
O2213,C125,P092,2025-01-09 05:25:42,9,4223.97,Pending,Alvarez Group
O2214,C055,P025,2025-01-07 12:13:49,2,616.58,Canceled,"Campbell, Smith and Jones"
O2214,C017,P089,2025-01-07 12:13:49,9,1515.6000000000001,Canceled,"Campbell, Smith and Jones"
O2214,C094,P020,2025-01-07 12:13:49,2,366.96,Canceled,"Campbell, Smith and Jones"
O2215,C079,P096,2025-01-11 13:18:26,9,3745.08,Pending,"Adams, Weaver and Lee"
O2216,C167,P010,2025-01-12 14:27:49,3,83.03999999999999,Pending,Banks PLC
O2216,C080,P001,2025-01-12 14:27:49,7,1924.1599999999999,Pending,Banks PLC
O2217,C027,P047,2025-01-03 12:23:27,9,1383.39,Completed,Miller-Gray
O2217,C118,P018,2025-01-03 12:23:27,5,1568.45,Completed,Miller-Gray
O2217,C033,P075,2025-01-03 12:23:27,1,361.65,Completed,Miller-Gray
O2217,C155,P026,2025-01-03 12:23:27,3,1343.3700000000001,Completed,Miller-Gray
O2218,C129,P062,2025-01-02 11:38:36,2,133.18,Completed,
O2218,C144,P010,2025-01-02 11:38:36,8,221.44,Completed,
O2218,C113,P042,2025-01-02 11:38:36,3,1429.98,Completed,
O2218,C083,P000,2025-01-02 11:38:36,10,1797.7,Completed,
O2219,C010,P095,2025-01-11 04:42:34,1,228.2,Pending,Garcia Ltd
O2219,C196,P008,2025-01-11 04:42:34,10,1288.8,Pending,Garcia Ltd
O2220,C034,P013,2025-01-01 06:08:28,9,1781.91,Pending,Gilmore Group
O2220,C108,P075,2025-01-01 06:08:28,8,2893.2,Pending,Gilmore Group
O2220,C181,P024,2025-01-01 06:08:28,1,469.89,Pending,Gilmore Group
O2220,C059,P030,2025-01-01 06:08:28,8,1270.16,Pending,Gilmore Group
O2221,C058,P069,2025-01-07 07:51:56,1,138.8,Pending,"Ibarra, Tucker and White"
O2221,C125,P072,2025-01-07 07:51:56,2,845.18,Pending,"Ibarra, Tucker and White"
O2221,C043,P067,2025-01-07 07:51:56,5,2205.75,Pending,"Ibarra, Tucker and White"
O2222,C142,P096,2025-01-05 00:19:59,7,2912.84,Pending,"Peters, Lewis and Silva"
O2222,C121,P017,2025-01-05 00:19:59,5,1298.3000000000002,Pending,"Peters, Lewis and Silva"
O2223,C084,P000,2025-01-04 16:14:58,3,539.3100000000001,Completed,Kelly LLC
O2223,C052,P097,2025-01-04 16:14:58,10,1871.2,Completed,Kelly LLC
O2223,C192,P076,2025-01-04 16:14:58,5,1878.95,Completed,Kelly LLC
O2223,C186,P039,2025-01-04 16:14:58,3,1153.8899999999999,Completed,Kelly LLC
O2224,C128,P069,2025-01-07 12:06:12,8,1110.4,Completed,Beltran PLC
O2224,C008,P023,2025-01-07 12:06:12,6,2322.18,Completed,Beltran PLC
O2225,C077,P049,2025-01-01 03:06:12,2,684.26,Completed,Hale Group
O2225,C151,P028,2025-01-01 03:06:12,1,74.5,Completed,Hale Group
O2225,C044,P058,2025-01-01 03:06:12,9,1741.14,Completed,Hale Group
O2225,C031,P065,2025-01-01 03:06:12,8,659.84,Completed,Hale Group
O2226,C091,P072,2025-01-09 22:10:34,9,3803.31,Canceled,
O2227,C020,P068,2025-01-10 04:36:47,3,121.14000000000001,Pending,Johnson-Cox
O2227,C132,P030,2025-01-10 04:36:47,4,635.08,Pending,Johnson-Cox
O2227,C146,P083,2025-01-10 04:36:47,6,1760.8200000000002,Pending,Johnson-Cox
O2227,C030,P094,2025-01-10 04:36:47,1,395.98,Pending,Johnson-Cox
O2228,C038,P043,2025-01-09 03:54:54,3,1264.9499999999998,Canceled,Warren Ltd
O2228,C127,P027,2025-01-09 03:54:54,9,2067.39,Canceled,Warren Ltd
O2228,C148,P094,2025-01-09 03:54:54,10,3959.8,Canceled,Warren Ltd
O2229,C086,P092,2025-01-03 04:46:03,5,2346.65,Canceled,Carter LLC
O2230,C106,P002,2025-01-05 00:34:02,10,3738.2,Completed,"Yates, Liu and Mills"
O2230,C086,P024,2025-01-05 00:34:02,7,3289.23,Completed,"Yates, Liu and Mills"
O2230,C120,P001,2025-01-05 00:34:02,1,274.88,Completed,"Yates, Liu and Mills"
O2230,C032,P035,2025-01-05 00:34:02,1,13.56,Completed,"Yates, Liu and Mills"
O2231,C014,P039,2025-01-11 13:15:47,1,384.63,Completed,Cook-Jimenez
O2231,C067,P059,2025-01-11 13:15:47,2,442.24,Completed,Cook-Jimenez
O2232,C109,P085,2025-01-04 07:40:23,10,305.7,Pending,
O2232,C114,P072,2025-01-04 07:40:23,10,4225.9,Pending,
O2232,C076,P082,2025-01-04 07:40:23,2,151.84,Pending,
O2233,C172,P089,2025-01-11 14:20:36,1,168.4,Completed,"Brown, Mendez and Pierce"
O2233,C118,P053,2025-01-11 14:20:36,3,914.8499999999999,Completed,"Brown, Mendez and Pierce"
O2234,C125,P051,2025-01-01 05:29:33,1,89.26,Pending,Guerrero-Cherry
O2235,C112,P085,2025-01-07 15:50:51,7,213.99,Canceled,
O2236,C102,P092,2025-01-03 23:12:36,5,2346.65,Canceled,
O2236,C109,P049,2025-01-03 23:12:36,7,2394.91,Canceled,
O2236,C185,P060,2025-01-03 23:12:36,4,486.48,Canceled,
O2237,C173,P068,2025-01-08 09:02:03,7,282.66,Canceled,Young and Sons
O2237,C060,P086,2025-01-08 09:02:03,4,613.76,Canceled,Young and Sons
O2237,C142,P085,2025-01-08 09:02:03,3,91.71000000000001,Canceled,Young and Sons
O2237,C121,P022,2025-01-08 09:02:03,8,3716.64,Canceled,Young and Sons
O2238,C134,P062,2025-01-07 21:18:22,2,133.18,Completed,Smith and Sons
O2239,C123,P007,2025-01-02 05:35:09,6,1941.72,Completed,"Bradley, Ball and Monroe"
O2239,C041,P047,2025-01-02 05:35:09,10,1537.1000000000001,Completed,"Bradley, Ball and Monroe"
O2239,C035,P092,2025-01-02 05:35:09,1,469.33,Completed,"Bradley, Ball and Monroe"
O2239,C148,P017,2025-01-02 05:35:09,3,778.98,Completed,"Bradley, Ball and Monroe"
O2240,C192,P087,2025-01-08 00:24:15,3,515.73,Pending,Moreno-Horton
O2241,C127,P059,2025-01-12 01:23:29,3,663.36,Pending,"Anthony, Graham and Smith"
O2241,C008,P032,2025-01-12 01:23:29,4,915.52,Pending,"Anthony, Graham and Smith"
O2242,C074,P046,2025-01-09 16:06:38,1,102.23,Completed,
O2242,C184,P007,2025-01-09 16:06:38,5,1618.1,Completed,
O2242,C052,P009,2025-01-09 16:06:38,3,675.87,Completed,
O2242,C131,P074,2025-01-09 16:06:38,2,443.58,Completed,
O2243,C030,P043,2025-01-08 00:43:47,3,1264.9499999999998,Pending,Munoz LLC
O2243,C150,P074,2025-01-08 00:43:47,10,2217.9,Pending,Munoz LLC
O2244,C126,P021,2025-01-11 12:51:22,10,3541.5,Completed,"Allen, Johnson and Harris"
O2245,C160,P016,2025-01-11 22:19:25,6,2583.7799999999997,Pending,"Ward, Barber and Dunn"
O2246,C088,P048,2025-01-12 17:35:32,2,677.96,Pending,Smith-Wiley
O2246,C040,P014,2025-01-12 17:35:32,2,340.92,Pending,Smith-Wiley
O2246,C036,P007,2025-01-12 17:35:32,3,970.86,Pending,Smith-Wiley
O2246,C157,P070,2025-01-12 17:35:32,10,1749.1,Pending,Smith-Wiley
O2247,C041,P033,2025-01-10 14:01:28,2,282.94,Completed,"Kelly, Ellis and Baird"
O2247,C187,P048,2025-01-10 14:01:28,2,677.96,Completed,"Kelly, Ellis and Baird"
O2247,C021,P015,2025-01-10 14:01:28,5,1907.3500000000001,Completed,"Kelly, Ellis and Baird"
O2248,C140,P055,2025-01-04 02:03:54,3,691.2,Canceled,Macias Group
